location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Wind Speed,Wind Direction,Shortwave Radiation
unit,°C,km/h,°,W/m²
level,2 m elevation corrected,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Shortwave Radiation
20240227T1200,10.430245,16.58346,27.121292,378.0
20240227T1300,10.800245,17.727943,29.167603,235.0
20240227T1400,10.820246,15.379206,20.556046,182.0
20240227T1500,10.650246,14.587776,15.751175,198.0
20240227T1600,10.220245,13.202726,11.00354,105.0
20240227T1700,9.590245,12.074766,10.30484,27.0
20240227T1800,9.180245,10.538843,7.853302,0.0
20240227T1900,8.800245,9.726665,2.1210938,0.0
20240227T2000,8.400246,9.3876505,355.60132,0.0
20240227T2100,7.520245,9.3876505,355.60132,0.0
20240227T2200,8.030246,10.446206,1.9749298,0.0
20240227T2300,8.000245,9.3669195,357.79742,0.0
20240228T0000,7.920245,9.3669195,357.79742,0.0
20240228T0100,7.420245,8.647496,357.61407,0.0
20240228T0200,6.8102455,7.9932976,352.23483,0.0
20240228T0300,6.440245,6.924738,351.02737,0.0
20240228T0400,6.1402454,7.5599995,360.0,0.0
20240228T0500,6.0102453,7.2,360.0,0.0
20240228T0600,5.8202453,5.771239,356.42368,0.0
20240228T0700,5.3502455,6.162207,353.29016,14.0
20240228T0800,5.710245,6.489992,356.8202,80.0
20240228T0900,6.710245,6.924738,8.972626,195.0
20240228T1000,8.070246,8.699793,24.443954,274.0
20240228T1100,8.970245,9.028754,23.49855,303.0
20240228T1200,9.930245,9.449572,17.74466,335.0
20240228T1300,10.290245,10.137692,16.504364,280.0
20240228T1400,10.710245,10.483357,15.945404,245.0
20240228T1500,10.710245,8.534353,27.645966,192.0
20240228T1600,10.330245,5.1919937,33.690063,103.0
20240228T1700,9.200245,4.1046314,344.74487,37.0
20240228T1800,7.8902454,6.489992,340.55997,0.0
20240228T1900,6.8902454,6.519877,353.65985,0.0
20240228T2000,6.8202453,4.68,360.0,0.0
20240228T2100,6.2802453,4.452954,345.96375,0.0
20240228T2200,6.1402454,6.162207,353.29016,0.0
20240228T2300,5.730245,3.396233,32.005356,0.0
20240229T0000,5.040245,1.8,126.869896,0.0
20240229T0100,3.9002452,1.4399999,89.99999,0.0
20240229T0200,3.3002453,2.0991426,59.036232,0.0
20240229T0300,3.0502453,1.835647,101.30993,0.0
20240229T0400,3.5402455,2.5455842,135.0,0.0
20240229T0500,3.4202452,1.5273507,135.0,0.0
20240229T0600,3.2002454,3.8268526,138.81407,0.0
20240229T0700,3.5502453,5.8603754,137.48955,18.0
20240229T0800,4.400245,3.563818,135.0,110.0
20240229T0900,6.0602455,2.5455842,135.0,265.0
20240229T1000,7.6402454,1.0182338,44.999985,415.0
20240229T1100,8.990245,2.1897945,99.46232,522.0
20240229T1200,10.020246,2.3051248,128.6598,535.0
20240229T1300,10.850245,2.5959969,146.30994,524.0
20240229T1400,11.460245,2.4149535,153.43495,478.0
20240229T1500,11.520246,2.9024127,150.25511,366.0
20240229T1600,11.140245,3.319036,139.3987,219.0
20240229T1700,8.5602455,4.5536795,108.434944,71.0
20240229T1800,6.5802455,5.937272,104.03624,1.0
20240229T1900,5.5802455,4.0249224,116.56505,0.0
20240229T2000,4.400245,3.319036,130.60129,0.0
20240229T2100,4.1802454,2.9024127,150.25511,0.0
20240229T2200,3.7802453,3.319036,167.47119,0.0
20240229T2300,3.8102455,4.73506,171.25385,0.0
20240301T0000,3.9402456,3.671294,168.69006,0.0
20240301T0100,4.380245,2.9024127,172.87498,0.0
20240301T0200,4.8002453,3.6179552,174.28941,0.0
20240301T0300,5.540245,4.32,180.0,0.0
20240301T0400,5.960245,5.0911684,188.1301,0.0
20240301T0500,6.230245,5.1544156,192.09476,0.0
20240301T0600,6.380245,5.506941,191.30994,0.0
20240301T0700,6.750245,6.489992,199.44003,11.0
20240301T0800,7.3002453,7.9036193,210.06859,54.0
20240301T0900,7.860245,11.019764,231.63252,109.0
20240301T1000,8.260245,13.049689,245.55606,193.0
20240301T1100,8.470245,12.303366,249.44395,202.0
20240301T1200,8.690246,10.630672,241.69925,224.0
20240301T1300,9.210245,9.290511,234.46233,238.0
20240301T1400,9.680245,7.145796,229.08562,212.0
20240301T1500,9.8102455,6.439876,206.56505,137.0
20240301T1600,9.620245,6.162207,173.29016,120.0
20240301T1700,8.090245,5.495161,148.3925,55.0
20240301T1800,6.270245,6.9153743,141.34018,1.0
20240301T1900,5.630245,8.209263,142.12502,0.0
20240301T2000,5.380245,8.714677,141.70984,0.0
20240301T2100,5.0302453,7.7879906,146.30994,0.0
20240301T2200,4.5702453,7.42159,157.16635,0.0
20240301T2300,3.8802452,7.4128532,150.94539,0.0
20240302T0000,3.2702456,8.942214,139.8991,0.0
20240302T0100,3.1602454,7.8954163,136.84761,0.0
20240302T0200,3.0002456,7.145796,139.08562,0.0
20240302T0300,2.9002452,7.928177,140.52754,0.0
20240302T0400,3.1502452,8.161764,138.57634,0.0
20240302T0500,3.5702453,7.928177,140.52754,0.0
20240302T0600,3.6002455,7.653705,138.81407,0.0
20240302T0700,3.9802456,7.7043357,142.59465,22.0
20240302T0800,6.3402452,6.9153743,141.34018,136.0
20240302T0900,8.960245,6.618519,135.0,266.0
20240302T1000,10.510245,7.145796,139.08562,385.0
20240302T1100,12.360246,7.5685663,154.65382,517.0
20240302T1200,13.320246,8.766573,160.82098,556.0
20240302T1300,13.970245,4.8965297,143.97263,547.0
20240302T1400,13.860246,1.835647,78.69006,455.0
20240302T1500,14.030245,2.4149535,26.565033,302.0
20240302T1600,13.410245,5.634891,26.565033,162.0
20240302T1700,11.300245,6.3690495,47.29059,51.0
20240302T1800,10.860246,8.404285,43.264297,1.0
20240302T1900,9.960245,3.8268526,318.8141,0.0
20240302T2000,7.1002455,6.379216,286.38956,0.0
20240302T2100,6.4902453,5.5887027,345.0686,0.0
20240302T2200,6.770245,4.829907,63.43495,0.0
20240302T2300,5.6402454,2.5455842,135.0,0.0
20240303T0000,5.750245,2.1897945,189.46233,0.0
20240303T0100,5.9102454,1.835647,78.69006,0.0
20240303T0200,6.3502455,6.519877,83.65981,0.0
20240303T0300,6.1802454,3.6179552,95.71059,0.0
20240303T0400,5.8002453,2.9024127,119.74488,0.0
20240303T0500,5.7202454,0.8049845,153.43495,0.0
20240303T0600,5.3002453,2.5455842,81.869896,0.0
20240303T0700,5.650245,3.219938,63.43495,12.0
20240303T0800,7.3502455,2.0991426,30.963745,78.0
20240303T0900,9.700245,3.4152596,18.434952,196.0
20240303T1000,11.280245,3.319036,12.528809,326.0
20240303T1100,11.730246,5.1544156,12.094757,325.0
20240303T1200,12.140245,7.289444,20.224854,339.0
20240303T1300,12.850245,7.6367526,8.130096,366.0
20240303T1400,13.3102455,8.4042845,350.13422,357.0
20240303T1500,13.030245,10.703569,340.3462,291.0
20240303T1600,12.130245,12.074766,333.43497,180.0
20240303T1700,10.650246,11.384198,325.30484,69.0
20240303T1800,9.190246,10.799999,323.13013,1.0
20240303T1900,8.050245,9.931042,313.5312,0.0
20240303T2000,8.250245,10.315115,299.24884,0.0
20240303T2100,7.940245,9.793058,287.10272,0.0
20240303T2200,8.410246,8.373386,295.46335,0.0
20240303T2300,7.900245,7.92,270.0,0.0
20240304T0000,7.5302453,8.4042845,260.1342,0.0
20240304T0100,7.1202455,8.4042845,260.1342,0.0
20240304T0200,6.7602453,7.342588,258.69006,0.0
20240304T0300,6.5702453,6.2145634,259.992,0.0
20240304T0400,6.420245,5.4119864,266.1859,0.0
20240304T0500,6.380245,4.6938252,274.3987,0.0
20240304T0600,6.3402452,3.9763298,275.19443,0.0
20240304T0700,6.3102455,3.6179552,275.7106,6.0
20240304T0800,6.420245,4.802999,282.99463,21.0
20240304T0900,6.8302455,4.379589,279.46234,49.0
20240304T1000,7.4302454,2.9024127,262.875,65.0
20240304T1100,7.8702455,2.2768397,251.56506,81.0
20240304T1200,8.460245,3.219938,243.43495,105.0
20240304T1300,8.930245,3.671294,258.69006,129.0
20240304T1400,9.230246,3.7585104,286.69925,99.0
20240304T1500,9.230246,3.563818,315.0,86.0
20240304T1600,9.080245,3.6,323.13013,63.0
20240304T1700,8.670245,2.9024127,330.25513,22.0
20240304T1800,7.9902453,3.319036,347.4712,1.0
20240304T1900,7.690245,3.2599385,353.65985,0.0
20240304T2000,7.4102454,3.5455887,336.0375,0.0
20240304T2100,7.540245,4.5820518,315.0,0.0
20240304T2200,7.3002453,3.396233,302.00537,0.0
20240304T2300,7.400245,2.4149535,243.43495,0.0
20240305T0000,7.520245,2.4149535,206.56505,0.0
20240305T0100,7.2602453,3.319036,220.6013,0.0
20240305T0200,7.1602454,3.8268526,221.18593,0.0
20240305T0300,6.880245,5.0911684,225.0,0.0
20240305T0400,6.8502455,7.145796,229.08562,0.0
20240305T0500,7.0102453,5.3999996,233.1301,0.0
20240305T0600,6.790245,6.618519,225.0,0.0
20240305T0700,6.630245,5.8603754,222.51045,16.0
20240305T0800,6.730245,7.2,233.1301,84.0
20240305T0900,7.2002454,11.770403,246.57132,145.0
20240305T1000,8.000245,10.703569,250.34618,213.0
20240305T1100,8.720245,9.605998,257.00537,264.0
20240305T1200,9.500245,10.594036,260.2176,382.0
20240305T1300,9.780245,10.1376915,263.8845,440.0
20240305T1400,10.090245,8.049845,280.30487,347.0
20240305T1500,10.030245,7.0911775,293.9625,291.0
20240305T1600,9.590245,6.130579,273.36646,158.0
20240305T1700,8.610246,4.896529,252.89728,67.0
20240305T1800,7.3202453,4.8433046,221.98721,2.0
20240305T1900,7.170245,5.1919937,213.69006,0.0
20240305T2000,6.7802453,5.8603754,222.51045,0.0
20240305T2100,6.7202454,6.1305785,229.76364,0.0
20240305T2200,6.4902453,5.3517847,227.72632,0.0
20240305T2300,6.4302454,4.8433046,228.01279,0.0
20240306T0000,6.190245,4.3349743,228.36647,0.0
20240306T0100,6.130245,4.072935,225.0,0.0
20240306T0200,5.9702454,3.8268526,228.81409,0.0
20240306T0300,5.710245,4.39436,235.00798,0.0
20240306T0400,5.6202455,5.1919937,236.30994,0.0
20240306T0500,5.6402454,5.634891,243.43495,0.0
20240306T0600,5.5302453,4.896529,252.89728,0.0
20240306T0700,5.500245,5.506941,258.69006,19.0
20240306T0800,5.8502455,6.849467,273.0128,97.0
20240306T0900,6.400245,6.9527545,291.2505,199.0
20240306T1000,7.0302453,5.6920996,288.43497,339.0
20240306T1100,7.460245,7.4128532,299.0546,374.0
20240306T1200,8.040245,6.792466,302.00537,326.0
20240306T1300,8.610246,6.3690495,317.29062,317.0
20240306T1400,8.470245,5.5887027,345.0686,208.0
20240306T1500,8.040245,6.130579,3.3664398,156.0
20240306T1600,7.5302453,5.6920996,18.434952,120.0
20240306T1700,6.790245,3.5455887,23.962494,39.0
20240306T1800,6.020245,2.8799999,360.0,2.0
20240306T1900,5.7202454,2.4149535,333.43497,0.0
20240306T2000,5.4702454,2.9024127,330.25513,0.0
20240306T2100,5.380245,2.4149535,333.43497,0.0
20240306T2200,5.630245,0.71999997,180.0,0.0
20240306T2300,5.6002455,1.484318,104.03624,0.0
20240307T0000,5.8002453,3.6,36.86989,0.0
20240307T0100,5.8902454,2.5455842,81.869896,0.0
20240307T0200,6.150245,2.5455842,81.869896,0.0
20240307T0300,6.460245,1.8,53.130096,0.0
20240307T0400,6.5302453,3.096837,35.53766,0.0
20240307T0500,6.4902453,4.8433046,41.987198,0.0
20240307T0600,5.8902454,4.8965297,53.97262,0.0
20240307T0700,6.0802455,4.6102495,51.34018,23.0
20240307T0800,6.3202453,6.489992,56.30993,150.0
20240307T0900,6.630245,8.311245,72.34988,226.0
20240307T1000,7.170245,6.1305785,40.236343,281.0
20240307T1100,7.5802455,6.792466,57.994614,318.0
20240307T1200,8.170245,5.5887027,75.06858,396.0
20240307T1300,8.610246,5.0528407,94.08562,392.0
20240307T1400,8.670245,6.87779,96.009,331.0
20240307T1500,8.510245,7.5599995,89.99999,262.0
20240307T1600,8.100245,6.519877,83.65981,138.0
20240307T1700,7.110245,5.0911684,81.869896,69.0
20240307T1800,5.460245,6.28713,76.75948,4.0
20240307T1900,4.4802456,6.162207,83.29016,0.0
20240307T2000,3.8402452,6.162207,83.29016,0.0
20240307T2100,3.0802455,5.8048253,82.874985,0.0
20240307T2200,2.1302454,5.8048253,82.874985,0.0
20240307T2300,1.3002454,5.506941,101.30993,0.0
20240308T0000,0.8302454,5.2416787,105.9454,0.0
20240308T0100,0.5602454,5.1544156,102.09476,0.0
20240308T0200,0.3902454,5.3517847,109.653824,0.0
20240308T0300,0.19024539,5.634891,116.56505,0.0
20240308T0400,0.11024541,5.8048253,119.74488,0.0
20240308T0500,0.1502454,5.8048253,119.74488,0.0
20240308T0600,0.17024541,5.692099,124.69515,0.0
20240308T0700,1.2802454,5.495161,121.6075,40.0
20240308T0800,3.4802456,6.28713,103.24051,155.0
20240308T0900,5.4702454,6.519877,96.34019,290.0
20240308T1000,6.9302454,4.379589,99.46232,472.0
20240308T1100,8.5602455,6.830519,108.434944,589.0
20240308T1200,9.920245,8.699793,114.44395,627.0
20240308T1300,10.980246,9.360001,112.61986,607.0
20240308T1400,11.390245,10.495713,95.90614,524.0
20240308T1500,11.350245,12.24,89.99999,396.0
20240308T1600,10.600245,8.669949,85.23635,257.0
20240308T1700,8.790245,6.9247384,62.102737,95.0
20240308T1800,7.1802454,7.928177,50.527527,4.0
20240308T1900,6.360245,6.297428,59.036255,0.0
20240308T2000,6.0802455,3.8773184,68.19859,0.0
20240308T2100,5.650245,1.8,89.99999,0.0
20240308T2200,5.9702454,3.671294,168.69006,0.0
20240308T2300,5.9102454,3.0547013,135.0,0.0
20240309T0000,6.3402452,5.0911684,98.1301,0.0
20240309T0100,6.2002454,4.6102495,141.34018,0.0
20240309T0200,5.6802454,4.3498964,114.44395,0.0
20240309T0300,4.670245,4.5536795,71.56504,0.0
20240309T0400,3.5202456,3.2599385,83.65981,0.0
20240309T0500,2.9802456,3.2399998,89.99999,0.0
20240309T0600,2.5702453,3.319036,102.52881,0.0
20240309T0700,3.8302455,5.8048253,97.125015,42.0
20240309T0800,6.4702454,6.162207,96.70984,196.0
20240309T0900,8.940246,6.5693827,99.46232,348.0
20240309T1000,10.830245,7.5170207,73.30075,451.0
20240309T1100,12.220245,7.9932976,82.23483,546.0
20240309T1200,13.300245,6.489992,109.44003,594.0
20240309T1300,14.120245,5.506941,101.30993,557.0
20240309T1400,14.500245,6.5693827,80.537674,471.0
20240309T1500,14.510245,7.072878,75.25644,302.0
20240309T1600,13.760245,5.3517847,47.726303,188.0
20240309T1700,11.880245,5.8603754,47.489548,74.0
20240309T1800,10.240245,7.0911775,66.037506,4.0
20240309T1900,10.120245,8.759178,80.537674,0.0
20240309T2000,9.990245,9.028754,85.42608,0.0
20240309T2100,9.530245,7.5942073,84.55967,0.0
20240309T2200,9.110246,7.5942082,58.570435,0.0
20240309T2300,8.770246,6.9527545,68.7495,0.0
20240310T0000,8.620245,6.4799995,89.99999,0.0
20240310T0100,8.470245,3.96,89.99999,0.0
20240310T0200,8.010245,5.2416787,74.054596,0.0
20240310T0300,7.8402452,6.6185193,67.61986,0.0
20240310T0400,7.3502455,4.452954,75.96376,0.0
20240310T0500,6.730245,2.968636,104.03624,0.0
20240310T0600,6.650245,2.0364676,135.0,0.0
20240310T0700,7.210245,3.396233,212.00539,20.0
20240310T0800,7.920245,7.2,216.8699,40.0
20240310T0900,8.530246,7.653705,228.81409,187.0
20240310T1000,9.500245,7.69592,259.2157,230.0
20240310T1100,9.8102455,9.9571085,282.5288,160.0
20240310T1200,9.990245,6.4096174,231.84277,176.0
20240310T1300,10.320246,4.2136917,289.98312,231.0
20240310T1400,9.390245,8.707237,299.74487,54.0
20240310T1500,8.840245,4.73506,261.25385,54.0
20240310T1600,8.360246,3.8773184,201.8014,23.0
20240310T1700,7.900245,5.771239,183.57634,12.0
20240310T1800,7.5602455,7.342588,168.69006,1.0
20240310T1900,7.3002453,8.209263,164.74487,0.0
20240310T2000,6.9902453,7.628263,160.70996,0.0
20240310T2100,6.6602454,6.5693827,170.53767,0.0
20240310T2200,6.0802455,8.647496,182.38594,0.0
20240310T2300,5.3902454,9.114471,189.09027,0.0
20240311T0000,4.6202455,9.779817,186.3402,0.0
20240311T0100,3.8802452,6.4799995,180.0,0.0
20240311T0200,3.0802455,4.802999,167.00539,0.0
20240311T0300,2.7002454,4.0249224,169.69516,0.0
20240311T0400,2.8102455,5.4477882,172.40535,0.0
20240311T0500,2.7102456,5.8603754,169.38034,0.0
20240311T0600,2.7102456,5.1544156,167.90524,0.0
20240311T0700,3.8702455,6.2145634,169.99202,62.0
20240311T0800,6.1402454,6.162207,173.29016,211.0
20240311T0900,8.210245,7.5942073,185.44034,372.0
20240311T1000,9.820246,7.729527,207.75854,504.0
20240311T1100,10.990245,7.2,216.8699,578.0
20240311T1200,11.720245,8.39657,210.96376,602.0
20240311T1300,12.270246,8.942214,220.1009,547.0
20240311T1400,12.8102455,9.0,233.1301,471.0
20240311T1500,12.5602455,8.39657,239.03624,391.0
20240311T1600,11.970245,7.771331,256.6075,232.0
20240311T1700,10.160245,6.162207,263.29016,106.0
20240311T1800,8.3102455,7.928178,267.39746,7.0
20240311T1900,6.920245,6.489992,250.55997,0.0
20240311T2000,6.5102453,6.696387,233.74615,0.0
20240311T2100,6.2402453,6.1305785,220.23636,0.0
20240311T2200,6.110245,5.6002855,225.0,0.0
20240311T2300,5.4502454,5.8048253,209.74489,0.0
20240312T0000,5.130245,6.12,208.0725,0.0
20240312T0100,5.1002455,6.28713,203.62938,0.0
20240312T0200,5.3102455,6.28713,203.62938,0.0
20240312T0300,5.8102455,6.6087217,209.35776,0.0
20240312T0400,6.130245,7.5942082,211.42957,0.0
20240312T0500,6.440245,7.7879906,213.69006,0.0
20240312T0600,6.8502455,8.287822,214.38034,0.0
20240312T0700,7.0302453,9.957108,220.60129,24.0
20240312T0800,7.480245,11.525623,231.3402,73.0
20240312T0900,8.160246,14.917212,250.25317,125.0
20240312T1000,8.460245,11.183201,236.82149,200.0
20240312T1100,9.030245,11.681987,236.30994,287.0
20240312T1200,9.260245,12.7279215,241.26021,400.0
20240312T1300,9.490245,13.441071,249.62357,454.0
20240312T1400,9.640245,14.05845,256.67548,329.0
20240312T1500,9.730246,14.973576,260.31122,236.0
20240312T1600,9.590245,10.483357,254.0546,146.0
20240312T1700,9.090245,7.491114,234.78241,48.0
20240312T1800,8.470245,6.8777895,227.1211,3.0
20240312T1900,8.170245,7.145796,220.91438,0.0
20240312T2000,7.8202453,8.942214,220.1009,0.0
20240312T2100,7.5602455,11.019764,218.3675,0.0
20240312T2200,7.4902453,14.021525,209.19748,0.0
20240312T2300,7.5102453,15.042659,201.0375,0.0
20240313T0000,7.630245,14.81259,205.94229,0.0
20240313T0100,7.7802453,14.618837,217.99873,0.0
20240313T0200,7.9302454,14.512064,223.99492,0.0
20240313T0300,8.020246,14.113652,232.2532,0.0
20240313T0400,8.200246,13.608762,232.52382,0.0
20240313T0500,8.350245,13.104198,232.8153,0.0
20240313T0600,8.540245,11.246759,230.19443,0.0
20240313T0700,8.860246,9.686609,228.01279,5.0
20240313T0800,9.450245,8.913181,223.36343,12.0
20240313T0900,10.010245,8.435069,219.80557,33.0
20240313T1000,10.540245,8.14587,225.0,48.0
20240313T1100,11.370245,9.726664,231.009,73.0
20240313T1200,12.170245,9.387651,237.52881,98.0
20240313T1300,12.910245,8.287822,235.61966,117.0
20240313T1400,12.940246,8.714677,231.70984,119.0
20240313T1500,13.050245,7.928177,230.52754,128.0
20240313T1600,12.670245,5.0911684,225.0,56.0
20240313T1700,11.910245,3.4152596,198.43495,37.0
20240313T1800,10.820246,3.219938,153.43495,4.0
20240313T1900,9.110246,4.3349743,138.36646,0.0
20240313T2000,7.9902453,3.096837,144.46231,0.0
20240313T2100,7.6802454,3.6,143.1301,0.0
20240313T2200,7.1402454,5.154415,155.22485,0.0
20240313T2300,6.8502455,5.8048253,150.25511,0.0
20240314T0000,6.5102453,4.8965297,143.97263,0.0
20240314T0100,5.8302455,4.5820518,135.0,0.0
20240314T0200,5.770245,4.3349743,131.63353,0.0
20240314T0300,5.690245,4.8433046,138.01279,0.0
20240314T0400,5.5102453,5.904439,142.4314,0.0
20240314T0500,5.2002454,5.692099,145.30484,0.0
20240314T0600,4.940245,5.991594,147.26477,1.0
20240314T0700,5.8202453,6.12,151.9275,42.0
20240314T0800,7.6802454,6.297428,149.03624,141.0
20240314T0900,9.650246,6.12,151.9275,238.0
20240314T1000,12.240245,6.439876,153.43495,373.0
20240314T1100,13.850245,8.049845,169.69516,516.0
20240314T1200,15.430245,8.647496,177.61406,573.0
20240314T1300,16.800245,8.28,180.0,527.0
20240314T1400,17.700245,7.928178,182.60257,461.0
20240314T1500,17.930244,8.049845,190.30484,325.0
20240314T1600,17.340246,5.3999996,180.0,187.0
20240314T1700,15.300245,5.8603754,132.51044,98.0
20240314T1800,12.090245,5.3999996,143.1301,9.0
20240314T1900,10.720245,3.7585104,163.30075,0.0
20240314T2000,9.440246,3.319036,167.47119,0.0
20240314T2100,8.900246,4.0249224,169.69516,0.0
20240314T2200,9.110246,5.4119864,183.81407,0.0
20240314T2300,8.770246,5.0528407,175.91438,0.0
20240315T0000,8.650246,5.0528407,175.91438,0.0
20240315T0100,8.930245,6.130579,183.36646,0.0
20240315T0200,9.300245,7.69592,190.7843,0.0
20240315T0300,9.460245,7.8625183,195.9454,0.0
20240315T0400,9.350245,7.289444,200.22485,0.0
20240315T0500,8.930245,6.830519,198.43495,0.0
20240315T0600,8.930245,6.725354,195.52411,1.0
20240315T0700,10.850245,7.8625183,195.9454,58.0
20240315T0800,12.750245,8.766573,199.17902,200.0
20240315T0900,13.840245,11.808878,217.5686,302.0
20240315T1000,14.580245,15.277749,235.561,281.0
20240315T1100,15.190246,17.068707,242.35403,385.0
20240315T1200,15.750245,17.414474,240.25513,500.0
20240315T1300,15.970245,18.359999,241.92752,510.0
20240315T1400,16.220245,17.873556,242.40271,449.0
20240315T1500,16.410246,16.923828,240.70865,331.0
20240315T1600,16.090246,11.384198,235.30484,216.0
20240315T1700,14.720245,9.449572,220.36453,70.0
20240315T1800,13.050245,8.404285,223.2643,8.0
20240315T1900,12.080245,10.383987,236.30994,0.0
20240315T2000,10.890245,11.246759,219.80557,0.0
20240315T2100,9.950245,10.685391,212.61925,0.0
20240315T2200,9.750245,11.019764,218.3675,0.0
20240315T2300,9.930245,9.565437,199.79887,0.0
20240316T0000,10.210245,9.531505,190.88553,0.0
20240316T0100,10.3102455,11.885453,215.13419,0.0
20240316T0200,10.3102455,12.031756,218.92755,0.0
20240316T0300,10.300245,11.720751,222.51045,0.0
20240316T0400,10.300245,12.984975,226.1233,0.0
20240316T0500,10.220245,14.003028,223.95837,0.0
20240316T0600,10.220245,15.349684,230.7106,1.0
20240316T0700,10.610246,16.485485,238.3925,28.0
20240316T0800,11.110246,15.277749,235.561,98.0
20240316T0900,11.770246,15.1884165,238.57043,198.0
20240316T1000,12.260245,15.496736,239.26453,250.0
20240316T1100,12.650246,15.94601,241.69925,226.0
20240316T1200,13.340245,16.279802,251.96573,379.0
20240316T1300,13.740245,16.343367,262.40536,333.0
20240316T1400,13.780245,16.595179,266.26862,340.0
