Timestamp,Temperature_Residual,Wind_Speed_Residual,Radiation_Residual
2024-07-20 16:00:00,13.126600985221675,0.839135194307608,255.00328407224958
2024-07-20 17:00:00,13.093705528188288,0.9174603174603173,187.6743295019157
2024-07-20 18:00:00,12.918336070060207,0.5453585112205803,91.52380952380952
2024-07-20 19:00:00,12.14247400109469,0.2945703338806789,10.160919540229886
2024-07-20 20:00:00,11.281554460864806,0.6287684729064038,0.0
2024-07-20 21:00:00,10.705473453749317,0.6688834154351397,0.0
2024-07-20 22:00:00,10.345320197044336,0.08710454296661219,0.0
2024-07-20 23:00:00,10.25216201423098,-0.994750957854406,0.0
2024-07-21 00:00:00,9.64302134646962,-1.314926108374384,0.0
2024-07-21 01:00:00,9.400218938149973,-0.9102244116037219,0.0
2024-07-21 02:00:00,9.121072796934865,-0.9462287903667213,0.0
2024-07-21 03:00:00,8.627476737821567,-1.666102900930487,0.0
2024-07-21 04:00:00,8.66048166392994,-1.0036343732895456,-0.3404488232074439
2024-07-21 05:00:00,10.253858784893268,-0.7338806787082652,33.569239189928844
2024-07-21 06:00:00,11.760098522167489,-1.501943076081007,123.21182266009852
2024-07-21 07:00:00,12.924192665571978,-2.041663929939792,200.1160372194855
2024-07-21 08:00:00,13.379474548440065,-0.7357635467980297,238.00985221674875
2024-07-21 09:00:00,13.48943623426382,0.4155719759168033,258.96113847837984
2024-07-21 10:00:00,13.211111111111116,1.189151614668856,277.9069512862617
2024-07-21 11:00:00,13.028407224958947,1.2618938149972636,299.1269841269841
2024-07-21 12:00:00,13.847345374931582,0.8625670498084288,316.9529282977559
2024-07-21 13:00:00,13.768363437328954,0.4403667214012046,343.9425287356322
2024-07-21 14:00:00,13.777011494252875,1.0138806787082646,330.0727969348659
2024-07-21 15:00:00,13.375916803503014,0.9903721948549533,293.86918445539135
2024-07-21 16:00:00,13.726600985221676,0.6191351943076078,273.0032840722496
2024-07-21 17:00:00,13.99370552818829,0.6774603174603171,189.6743295019157
2024-07-21 18:00:00,14.218336070060207,0.6253585112205804,79.52380952380952
2024-07-21 19:00:00,12.84247400109469,1.4245703338806788,8.160919540229886
2024-07-21 20:00:00,12.181554460864808,0.348768472906404,0.0
2024-07-21 21:00:00,12.505473453749314,0.028883415435139614,0.0
2024-07-21 22:00:00,12.245320197044334,-0.17289545703338804,0.0
2024-07-21 23:00:00,11.852162014230977,-0.7847509578544061,0.0
2024-07-22 00:00:00,11.243021346469622,-0.7449261083743841,0.0
2024-07-22 01:00:00,11.400218938149973,-0.770224411603722,0.0
2024-07-22 02:00:00,11.621072796934865,1.0237712096332787,0.0
2024-07-22 03:00:00,11.127476737821567,0.47389709906951305,0.0
2024-07-22 04:00:00,12.16048166392994,1.1263656267104545,-0.3404488232074439
2024-07-22 05:00:00,12.35385878489327,0.986119321291735,11.569239189928844
2024-07-22 06:00:00,12.760098522167489,1.9480569239189927,8.21182266009852
2024-07-22 07:00:00,14.224192665571978,0.8183360700602083,25.11603721948549
